META|tool=gcc|version=gcc.exe (Rev5, Built by MSYS2 project) 16.1.0
META|tool=clang|version=unavailable
META|host=MSYS_NT-10.0-26100-ARM64 3.6.9-01d6c708.x86_64|run=local
META|round=2|barriers=asm,opaque-tu|families=d,ctl
d|03|asm|gcc-O2|0|fca71ac0df53ee1f4f084bfd43cb5c12dd909f98883865be877b4e381cd02fb4|OK
d|03|asm|gcc-O3|0|fca71ac0df53ee1f4f084bfd43cb5c12dd909f98883865be877b4e381cd02fb4|OK
d|04|asm|gcc-O0|0|2f8caff345237fce18ab9c99bfcc140846881e1d4b611e3fb30665e7e0d90d09|BASELINE
d|04|asm|gcc-O2|0|2f8caff345237fce18ab9c99bfcc140846881e1d4b611e3fb30665e7e0d90d09|OK
d|04|asm|gcc-O3|0|2f8caff345237fce18ab9c99bfcc140846881e1d4b611e3fb30665e7e0d90d09|OK
d|05|asm|gcc-O0|0|b5ec9cb94894c4f92a71f3438eeb9ab93d43cdcc127dd7c4dcacbfd0fc559ff4|BASELINE
d|05|asm|gcc-O2|0|b5ec9cb94894c4f92a71f3438eeb9ab93d43cdcc127dd7c4dcacbfd0fc559ff4|OK
d|05|asm|gcc-O3|0|b5ec9cb94894c4f92a71f3438eeb9ab93d43cdcc127dd7c4dcacbfd0fc559ff4|OK
d|06|asm|gcc-O0|0|f0ebf61939418544ef4d94ce7184d09f061a83ddb59e77b0f90cea7756a0b20c|BASELINE
d|06|asm|gcc-O2|0|f0ebf61939418544ef4d94ce7184d09f061a83ddb59e77b0f90cea7756a0b20c|OK
d|06|asm|gcc-O3|0|f0ebf61939418544ef4d94ce7184d09f061a83ddb59e77b0f90cea7756a0b20c|OK
d|07|asm|gcc-O0|0|e89adb793277ce90283f56b458858357866abaad607c35d8efff9c2e81ccb973|BASELINE
d|07|asm|gcc-O2|0|e89adb793277ce90283f56b458858357866abaad607c35d8efff9c2e81ccb973|OK
d|07|asm|gcc-O3|0|e89adb793277ce90283f56b458858357866abaad607c35d8efff9c2e81ccb973|OK
d|08|asm|gcc-O0|0|2c27f877cb3f25e8bea841a49968d23139e89bfab35498a6431efd8d5d579378|BASELINE
d|08|asm|gcc-O2|0|2c27f877cb3f25e8bea841a49968d23139e89bfab35498a6431efd8d5d579378|OK
d|08|asm|gcc-O3|0|2c27f877cb3f25e8bea841a49968d23139e89bfab35498a6431efd8d5d579378|OK
d|09|asm|gcc-O0|0|19e11b645bab83fabe9ae7292388cefea5c05ffe3cea1b1e11e50bdf94375079|BASELINE
d|09|asm|gcc-O2|0|19e11b645bab83fabe9ae7292388cefea5c05ffe3cea1b1e11e50bdf94375079|OK
d|09|asm|gcc-O3|0|19e11b645bab83fabe9ae7292388cefea5c05ffe3cea1b1e11e50bdf94375079|OK
d|10|asm|gcc-O0|0|7836f9348dd2f704cb6102a532137f534dce7762441da3f1e0088cd6783eb241|BASELINE
d|10|asm|gcc-O2|0|7836f9348dd2f704cb6102a532137f534dce7762441da3f1e0088cd6783eb241|OK
d|10|asm|gcc-O3|0|7836f9348dd2f704cb6102a532137f534dce7762441da3f1e0088cd6783eb241|OK
ctl|01|asm|gcc-O0|0|c01b0dffcc308d5700a84f0f69e1a80e773f03b32c98660a9a4c092482669d3c|BASELINE
ctl|01|asm|gcc-O2|0|c01b0dffcc308d5700a84f0f69e1a80e773f03b32c98660a9a4c092482669d3c|OK
ctl|01|asm|gcc-O3|0|c01b0dffcc308d5700a84f0f69e1a80e773f03b32c98660a9a4c092482669d3c|OK
ctl|02|asm|gcc-O0|0|bf7754555b36a3c8103fddcdf78270594433d5c4682bdfef6c006db5d8282e8f|BASELINE
ctl|02|asm|gcc-O2|0|bf7754555b36a3c8103fddcdf78270594433d5c4682bdfef6c006db5d8282e8f|OK
ctl|02|asm|gcc-O3|0|bf7754555b36a3c8103fddcdf78270594433d5c4682bdfef6c006db5d8282e8f|OK
ctl|03|asm|gcc-O0|0|51a5d5b0e1ef6fc75ed715f2082dfedbc25a0386dbd75198530dbd904d766417|BASELINE
ctl|03|asm|gcc-O2|0|51a5d5b0e1ef6fc75ed715f2082dfedbc25a0386dbd75198530dbd904d766417|OK
ctl|03|asm|gcc-O3|0|51a5d5b0e1ef6fc75ed715f2082dfedbc25a0386dbd75198530dbd904d766417|OK
ctl|04|asm|gcc-O0|0|aa66dbebf2b66f2b2c318d5bd7a45af8dffa9ab5b723a9ed24993eed7a2eb70a|BASELINE
ctl|04|asm|gcc-O2|0|aa66dbebf2b66f2b2c318d5bd7a45af8dffa9ab5b723a9ed24993eed7a2eb70a|OK
